Name,Handle,Timestamp,Content,Comments,Retweets,Likes,Analytics,Tweet Link
𓆰Btepro𓆪,@Btepro1,2024-01-23T22:56:06.000Z,ROCKSTAR=ÉXITO,0,0,0,11,https://twitter.com/Btepro1/status/1749929027488362819
mixes with nate,@natte_t,2024-01-23T22:55:46.000Z,"IM A ROCKSTAR I CANT HELP IT, EVEN ON TRAP BEATS !!",0,0,0,4,https://twitter.com/natte_t/status/1749928941731672455
YR,@YrReload,2024-01-23T22:55:40.000Z,"Don’t worry we will get something special , let rockstar cook",0,0,2,28,https://twitter.com/YrReload/status/1749928918428025168
ROCKSTAR,@Drockk_27,2024-01-23T22:55:33.000Z,,0,0,0,17,https://twitter.com/Drockk_27/status/1749928886375268844
The Nigerian Rockstar,@JOyogoa,2024-01-23T22:55:27.000Z,"Boss,as if you no dey see us",0,0,0,57,https://twitter.com/JOyogoa/status/1749928861846937824
tag1776,@tag8675309,2024-01-23T22:54:53.000Z,lol here we go ! Kari Lake is a rockstar. God protect her! And Jeff De Witt...lemme guess...is the messenger boy for Ronna & Co. Ronna gotta go folks. Shes dirty as a mud hen!,0,0,0,48,https://twitter.com/tag8675309/status/1749928719903261104
Hood Rockstar,@Spizzyy,2024-01-23T22:54:52.000Z,mmmm lemme go find me a partner the,0,0,0,32,https://twitter.com/Spizzyy/status/1749928713888690630
princess ayana,@LilYanYan_,2024-01-23T22:53:33.000Z, WAIT TILL I MAKE A TIKTOK TO THIS SONG on some grunge shit stream rockstar CAUSE !!,0,0,0,4,https://twitter.com/LilYanYan_/status/1749928385617215755
I Winning,@PatriotMarie70,2024-01-23T22:52:56.000Z,Catturd you are our RockStar,0,0,0,32,https://twitter.com/PatriotMarie70/status/1749928227886240104
Azzie ||,@azzieskz,2024-01-23T22:52:53.000Z,"Mañana le voy a pedir a mi madre rockstar postcar han version, recen por mi",0,0,0,3,https://twitter.com/azzieskz/status/1749928217828294943
Tigrillo Rockstar,@FelixRe92,2024-01-23T22:52:24.000Z,El pibe Valderrama,1,0,1,9,https://twitter.com/FelixRe92/status/1749928095165861968
Ditto Ronaldo,@dittoronaldo,2024-01-23T22:52:04.000Z,"Bro stop yapping, lol but for real he knew how to take advantage of this situation regardless of Rockstar working with him",1,0,1,28,https://twitter.com/dittoronaldo/status/1749928009404907782
Pughausen Δ,@RedArmyRockstar,2024-01-23T22:51:50.000Z,Boy do i have news for you about all the other video gsmes that are sold!,0,0,0,12,https://twitter.com/RedArmyRockstar/status/1749927951037071371
Rockstar,@RockstarNbhd,2024-01-23T22:51:36.000Z,,0,0,0,3,https://twitter.com/RockstarNbhd/status/1749927891570172351
Sarita Rockstar,@sara_roaaa,2024-01-23T22:50:38.000Z,,0,0,0,9,https://twitter.com/sara_roaaa/status/1749927649680437607
Jared 12-4,@PurdyRock,2024-01-23T22:50:37.000Z,"""Imma Rockstar in his prime if i take too much of these percs than I won't die, if I drink take too much of this syrup than I won't fly"" juice was so hilarious lmaoo",0,0,0,47,https://twitter.com/PurdyRock/status/1749927645268082915
Soflysojoe1,@soflysojoe,2024-01-23T22:50:06.000Z,https://youtu.be/5au2ITMykQs?si=mTAZYeO4X46zoZsw…ROCKSTAR HAS PATCHED ALL THESE MAJOR GLITCHES IN GTA5 ONLINE!,0,0,0,19,https://twitter.com/soflysojoe/status/1749927517190803614
CG Infinity,@cginfinityinc,2024-01-23T22:50:06.000Z,"Meet Jason, one of our rockstar team leaders! Not only does he stay technically sharp, but he also ensures unforgettable customer experiences. Jason's mentoring and knowledge-sharing are invaluable assets to our team. Thank you for all you do, Jason!",0,0,0,6,https://twitter.com/cginfinityinc/status/1749927516242915727
Mrs.Sloan,@MrsSloanPreK,2024-01-23T22:49:39.000Z,This friend was an absolute rockstar and decided to help her teachers clean up all of the centers even though she made no mess at them! She earned herself a handprint on the school’s kindness wall!,0,0,0,0,https://twitter.com/MrsSloanPreK/status/1749927403835523325
Akawa,@Akawa3GNL,2024-01-23T22:49:17.000Z,"Guess what?

There wasn't. Modding just proved that the model was pretty much flawless, being even more detailed in 2016 than it was in 2018. Rockstar straight up put EFFORT into downgrading him as much as possible, costing them precious development time.",1,0,1,9,https://twitter.com/Akawa3GNL/status/1749927309354713453
The Noble Crusader,@NobleCrusader77,2024-01-23T22:49:07.000Z,Before rockstar went downhill,0,0,0,73,https://twitter.com/NobleCrusader77/status/1749927270314127524
SummitK12,@summit_k12,2024-01-23T22:48:49.000Z,"Region 10 has some absolute ROCKSTAR teachers!!  
Congratulations to Bethany Elliott from Italy ISD for her beautiful new Summit K12 lab coat!!  #rockstareducators #science #scienceteachers #instascience",0,0,1,51,https://twitter.com/summit_k12/status/1749927192421711992
luv jae rockstar,@piojin5,2024-01-23T22:48:31.000Z,17 canciones esta enfermo,0,0,0,12,https://twitter.com/piojin5/status/1749927118253838698
sarah foran,@sarahforan1,2024-01-23T22:47:37.000Z,,0,0,0,1,https://twitter.com/sarahforan1/status/1749926890406601166
✾ 阿燕,@HotRockstar_,2024-01-23T22:47:28.000Z,mang eak?,0,0,0,9,https://twitter.com/HotRockstar_/status/1749926852007981106
Adreamy,@Adreamartist,2024-01-23T22:47:12.000Z,"The first true rockstar to ever live, at least in the 20th century to the 21st century cares by earth and everything about it",0,0,0,3,https://twitter.com/Adreamartist/status/1749926787671339020
Amli ෆ,@amlichan,2024-01-23T22:45:57.000Z,rockstar #callillust,24,277,1.7K,7.8K,https://twitter.com/amlichan/status/1749926469990535514
sandy in her rockstar era,@imlilixlover,2024-01-23T22:45:07.000Z,ainda bem q a lauri eu perguntadeira,0,0,0,7,https://twitter.com/imlilixlover/status/1749926260396962169
GameRoll,@GameRollGTA,2024-01-23T22:45:06.000Z,Better than whatever Rockstar did lmao,1,0,0,11,https://twitter.com/GameRollGTA/status/1749926258035601468
The Nigerian Rockstar,@JOyogoa,2024-01-23T22:44:44.000Z,Big things start small,0,0,0,67,https://twitter.com/JOyogoa/status/1749926163760226374
Moonsafe Leon,@rockstar4383,2024-01-23T22:44:14.000Z,Orange beanies to orange jump suits,0,0,0,27,https://twitter.com/rockstar4383/status/1749926037608091753
future rockstar,@11Kodji,2024-01-23T22:43:36.000Z,Ça va miser sur lui,0,0,1,27,https://twitter.com/11Kodji/status/1749925881282240982
Vice Point,@VicePointGTAX,2024-01-23T22:43:25.000Z,"I'd really love to see Rockstar change it up this time around... Give it 6 months or so get us to Summer and then do a marketing event that is totally fresh and new - and hey, maybe Spring 2025 would be awesome

Part of me wants so much more from Rockstars marketing team, but…",2,0,2,98,https://twitter.com/VicePointGTAX/status/1749925832015896645
Stephanie,@problemdiner,2024-01-23T22:43:04.000Z,Kari Lake is a rockstar!!,0,0,0,20,https://twitter.com/problemdiner/status/1749925744463986698
EYES OF TEXAS I FOLLOW BACK,@Banter59,2024-01-23T22:43:01.000Z,"--
Nature:
Looking out my window I see ALOT of deer, every year, waaaay up close.
The doe will run away from the 10 point... 8 point etc... like the world might end!
This 12 point shows up, and he is like a ROCKSTAR!So... in nature, like in real life, women want a STRONG man.",0,0,0,22,https://twitter.com/Banter59/status/1749925732187308092
lui,@hans_rockstar,2024-01-23T22:42:50.000Z,!,1,0,0,2,https://twitter.com/hans_rockstar/status/1749925685764780500
Rocky / Rockstar Scott,@stagenamescott,2024-01-23T22:42:32.000Z,"// Hey please check this out. I’ll be pausing any and all ic interaction for this time period,instead reposting and spreading around stuff like important info. Note,I’ll be more on my main so if you need smth its best to message me there",0,0,1,36,https://twitter.com/stagenamescott/status/1749925612926488965
𝐋𝐢𝐳𝐳𝐢𝐞 ∞⁸ (Taylor’s version),@Liz_snowdrop,2024-01-23T22:41:52.000Z,Rockstar,1,0,0,10,https://twitter.com/Liz_snowdrop/status/1749925444122718222
☆☆00 ROCKSTAR☆☆,@JokeTmcp2,2024-01-23T22:41:44.000Z,Les batards ,0,0,0,139,https://twitter.com/JokeTmcp2/status/1749925409553015027
Dê,@eu_denism,2024-01-23T22:41:38.000Z,"3 anos fazendo 3D pra cfx e rockstar, 1 mes de projeto pra chegar no cliente dá essa merda aqui ",0,0,0,11,https://twitter.com/eu_denism/status/1749925384806629394
Fabrício,@amplamente,2024-01-23T22:41:34.000Z,"I hope Rockstar give ""his character"" a very gruesome death in the actual game",0,0,0,9,https://twitter.com/amplamente/status/1749925367358341509
FLC,@La_Grintaa__,2024-01-23T22:41:24.000Z,C’est une rockstar le nas,0,0,0,16,https://twitter.com/La_Grintaa__/status/1749925325448827130
d,@daranoona_,2024-01-23T22:41:08.000Z,"mark lee, my rockstar ",0,0,0,18,https://twitter.com/daranoona_/status/1749925259728601344
The Nigerian Rockstar,@JOyogoa,2024-01-23T22:40:51.000Z,Getting paid,0,0,0,4,https://twitter.com/JOyogoa/status/1749925187313713653
biggerthanbangchansfeet 樂 ★,@hyunjins3rdbum,2024-01-23T22:39:03.000Z,,0,0,1,6,https://twitter.com/hyunjins3rdbum/status/1749924735721361650
Fuzzicus® Innocuous ن,@MissFuzzball,2024-01-23T22:38:59.000Z,"That's cute too. 

Look at this guy's rockstar mane!",0,0,0,5,https://twitter.com/MissFuzzball/status/1749924717857771920
Ghetto Rockstar!!,@ted_dagreat,2024-01-23T22:38:45.000Z,Another week of paper chassinnn,0,0,0,5,https://twitter.com/ted_dagreat/status/1749924658085024165
Rockstar K!,@wwhy_kam,2024-01-23T22:38:12.000Z,just texted you,0,0,1,13,https://twitter.com/wwhy_kam/status/1749924522126414106
Ellie,@cutepinkhair,2024-01-23T22:37:22.000Z,i agree and the rockstar teasers are recent proof of this,1,0,1,14,https://twitter.com/cutepinkhair/status/1749924311446479134
lavando,@lavanda422,2024-01-23T22:37:12.000Z,"fala galera, tem vídeo novo no canal, de 1 hora e 40 minutos!

falando sobre BULLY, um dos melhores jogos da ROCKSTAR!

link: https://youtu.be/lXmFi7QZ_Xw?si=Aw9H8qHh4eRNo0is…",4,8,11,76,https://twitter.com/lavanda422/status/1749924268517818730
Rockstar K!,@wwhy_kam,2024-01-23T22:36:53.000Z,"mhm, I’ve tried.. it’s just that the type of girl im looking fa, I can’t seem to find",1,0,1,15,https://twitter.com/wwhy_kam/status/1749924189874642976
Cleta!,@RockstarMarcy,2024-01-23T22:36:03.000Z,Nah I see you as cat girl,0,0,1,7,https://twitter.com/RockstarMarcy/status/1749923981942051131
DiiE,@DiieUFO,2024-01-23T22:35:41.000Z,"Los politicos su mayoria se creen rockstar con el ego a las nubes, y en verdad son nuestros empleados y hacen la pega como la mierda por sus sesgos ideologicos y hambres de poder , el pueblo es el termostato nomas. ahora que hagan lo que la gente quiere al 100% son fantasias.",1,0,0,8,https://twitter.com/DiieUFO/status/1749923888023118258
Rockstar K!,@wwhy_kam,2024-01-23T22:35:35.000Z,"shit same here, really been tryna find that one fa me, but females be so weird at times",1,0,1,16,https://twitter.com/wwhy_kam/status/1749923862215643152
Rema Fan Account,@VirtueSavage,2024-01-23T22:35:28.000Z,"Gros si la musique frr Burna Boy et Rema c'est des putains de rockstar 
Sinon la cote divoire et le Cameroun ça discute avec les immenses Etoo et Drogba",0,0,0,46,https://twitter.com/VirtueSavage/status/1749923832633106824
rockstar made,@relaxingastro,2024-01-23T22:34:56.000Z,say on god,0,0,0,13,https://twitter.com/relaxingastro/status/1749923698050564207
TrueAssassin86x,@PswitchBoxGamer,2024-01-23T22:34:42.000Z,I mean if Rockstar can do it over the R ,0,0,0,6,https://twitter.com/PswitchBoxGamer/status/1749923641096016311
YeonJun Chile ✘,@YeonJunCL,2024-01-23T22:34:37.000Z,Yeyo Rockstar es lo único que está bien archivezzn | 240123#CHOIYEONJUN #연준 #최연준 #TXT   ,0,1,1,67,https://twitter.com/YeonJunCL/status/1749923617901568196
Benit0 RTFKT,@benitopagotto,2024-01-23T22:33:49.000Z,"Both very important games, but I always prefer more subversive projects so GTA 5 and Rockstar as the best dev in the world.",0,0,1,225,https://twitter.com/benitopagotto/status/1749923419389313320
Rockstar K!,@wwhy_kam,2024-01-23T22:33:49.000Z,so you telling me no nigga has you on lock yet??????? and that one did and he fumbled??? ,1,0,1,12,https://twitter.com/wwhy_kam/status/1749923418739220983
𝕁𝕠𝕙𝕟 𝔼𝕝𝕝𝕚𝕤𝕠𝕟,@rockstar_je,2024-01-23T22:32:57.000Z,The Lobster Pot,0,0,1,61,https://twitter.com/rockstar_je/status/1749923198630551991
Felicity Harley,@TheShammuramat,2024-01-23T22:32:42.000Z,Roberta Writes - Book reviews: Don't Lose Your Head by Dave Williams and The Rockstar & the Outlaw by Kaye Lynne Booth #bookreviews #readingcommunity,0,0,0,6,https://twitter.com/TheShammuramat/status/1749923134994575463
The Nigerian Rockstar,@JOyogoa,2024-01-23T22:32:38.000Z,Seconded,0,0,0,3,https://twitter.com/JOyogoa/status/1749923119517598153
Rockstar K!,@wwhy_kam,2024-01-23T22:32:34.000Z,you must got a bf to do ts too..,1,0,1,10,https://twitter.com/wwhy_kam/status/1749923105009553450
The Nigerian Rockstar,@JOyogoa,2024-01-23T22:32:22.000Z,Nothing stops you Bro,0,0,0,2,https://twitter.com/JOyogoa/status/1749923051364299093
Caroline Armitage,@wishingdiamond,2024-01-23T22:32:08.000Z,,0,0,0,2,https://twitter.com/wishingdiamond/status/1749922995148034266
ミ★ mrs. ave bang ღ no. 1 hate to admit lover ミ★,@rockstar_ave,2024-01-23T22:31:51.000Z,,1,0,1,11,https://twitter.com/rockstar_ave/status/1749922924956364930
The Nigerian Rockstar,@JOyogoa,2024-01-23T22:31:45.000Z,"Surprising,yes ",0,0,0,3,https://twitter.com/JOyogoa/status/1749922895873065246
Rockstar K!,@wwhy_kam,2024-01-23T22:31:28.000Z,I mean I thought you was just throwing ideas in the air type shit,1,0,1,8,https://twitter.com/wwhy_kam/status/1749922826654527683
☆,@1Valennntin,2024-01-23T22:31:00.000Z,yo soy un rockstar tu una rockera shory,0,0,0,66,https://twitter.com/1Valennntin/status/1749922710166114419
hamie rewatching hannibal (rockstar),@speakmeowtv,2024-01-23T22:30:38.000Z,(reading a fic description) what the fuck. (clicks on it),0,0,1,21,https://twitter.com/speakmeowtv/status/1749922618218562031
Rockstar K!,@wwhy_kam,2024-01-23T22:30:30.000Z,you done it b4?,1,0,1,6,https://twitter.com/wwhy_kam/status/1749922583967891641
RockStar HotDogs,@RockStarHotDogs,2024-01-23T22:30:12.000Z,"ROCKSTAR!! Superstition Lookout RV til 630pm at 1371 E 4th Ave in AJ
ORDER AHEAD! LINK: https://streetfoodfinder.com/SuperstitionLookoutRV…",0,0,0,3,https://twitter.com/RockStarHotDogs/status/1749922508692763003
mr. very interested (gardenbro.bluesky),@garden_bro,2024-01-23T22:30:00.000Z,"the ancients even tell tales of a second Verve Pipe hit single. maybe even a third. maybe even one featured in the film ""Rockstar""...",0,0,0,9,https://twitter.com/garden_bro/status/1749922458889818313
Vice Point,@VicePointGTAX,2024-01-23T22:29:47.000Z,"I love this guy

""i know what i will do today i will blackmail rockstar""",0,0,0,19,https://twitter.com/VicePointGTAX/status/1749922401456886181
may (esquizofrenica),@xpritte,2024-01-23T22:29:42.000Z,yo era de esas q decía “no se para q estudio si yo voy a ser rockstar ” ajjaja si may si,1,0,0,7,https://twitter.com/xpritte/status/1749922381148176813
Portal OPIUM BR,@OpiumBr00,2024-01-23T22:29:41.000Z, | ROCKSTAR MADE  (2020),3,27,142,2.5K,https://twitter.com/OpiumBr00/status/1749922377733939682
Rockstar K!,@wwhy_kam,2024-01-23T22:29:14.000Z,"not even, just never had the experience and it caught me off guard ",1,0,1,7,https://twitter.com/wwhy_kam/status/1749922266391924777
"Roshni Sreedharan MD, FASA, FCCM",@RSreedharan81,2024-01-23T22:28:34.000Z,Was fabulous meeting you  ! Thank you for being such a #SoMe rockstar !,0,0,1,22,https://twitter.com/RSreedharan81/status/1749922097680486509
LOV3,@LOV3_WEB3,2024-01-23T22:27:29.000Z," you’re a rockstar  
Zaabi for President ",1,0,0,17,https://twitter.com/LOV3_WEB3/status/1749921823146316162
hamie rewatching hannibal (rockstar),@speakmeowtv,2024-01-23T22:27:28.000Z,hate when i have opinions on dumb shit i don’t want to argue about. but like i’m right though..,0,0,1,24,https://twitter.com/speakmeowtv/status/1749921818826231911
Hynlan | Zach,@HennyHynlan,2024-01-23T22:27:07.000Z,Go little rockstar!,0,0,1,3,https://twitter.com/HennyHynlan/status/1749921729865027615
sasha∞⁸ | IN HER ROCKSTAR ERA,@hjthesweetmochi,2024-01-23T22:26:39.000Z,She...what? Both yeji and hyunjin are 4th gen best main dancers lol (sorry if yeji's position isnt a main dancer),1,1,9,299,https://twitter.com/hjthesweetmochi/status/1749921613347508292
"TAke a look, y'all: IMG_4346.jpeg",@tacticoreds_,2024-01-23T22:26:19.000Z,Rockstar ain’t gonna fuck u,0,0,1,38,https://twitter.com/tacticoreds_/status/1749921530606137406
☆☆00 ROCKSTAR☆☆,@JokeTmcp2,2024-01-23T22:26:09.000Z,Ptdrrrr pourquoi on se prends une balle perdue on a rien demandé nous,0,0,8,483,https://twitter.com/JokeTmcp2/status/1749921490554728695
moggy,@m0xeza,2024-01-23T22:25:43.000Z,guns is this a persona 3 reload reference? rockstar truly ahead of their time.,0,0,2,95,https://twitter.com/m0xeza/status/1749921379820978573
511,@Gislozeta,2024-01-23T22:25:08.000Z,con una faka y rockstar de duki lo hago alfombra,0,0,0,48,https://twitter.com/Gislozeta/status/1749921234677039329
Suzanne Coyle,@SimplySuzyCoyle,2024-01-23T22:24:50.000Z,You are a Rockstar! ,0,0,0,3,https://twitter.com/SimplySuzyCoyle/status/1749921159041241535
Angela Rockstar (Kintsugi era),@Mrs_ARockstar,2024-01-23T22:24:49.000Z,Sthaaaap   sorry I keep posting these but I’m cracking up they spelled Wilkens wrong but still ,0,0,4,711,https://twitter.com/Mrs_ARockstar/status/1749921151218790795
HOLY ROCKSTAR,@bigbhabieblue,2024-01-23T22:24:29.000Z,u just never know with music until u record it and who u record with is important too… it’s a lot to consider,0,0,0,2,https://twitter.com/bigbhabieblue/status/1749921068146376814
Sa-M-e,@attlakada,2024-01-23T22:24:27.000Z,Rockstar second half,0,0,0,42,https://twitter.com/attlakada/status/1749921058969575756
it girl.,@laMamiNOLA,2024-01-23T22:24:18.000Z,The Lenny Kravitz types are my childhood favorites lol I just knew I was gonna end up with a rockstar,0,0,0,142,https://twitter.com/laMamiNOLA/status/1749921022776582557
Joyce,@rockstar_777_,2024-01-23T22:24:18.000Z,sempre mereceu mais ,0,0,0,8,https://twitter.com/rockstar_777_/status/1749921021249954008
Jo,@MszRockstar,2024-01-23T22:24:10.000Z,Hmmmm,0,0,0,181,https://twitter.com/MszRockstar/status/1749920990778319062
HOLY ROCKSTAR,@bigbhabieblue,2024-01-23T22:24:06.000Z,i got 5 songs i really care about & maybe wanna drop as an EP,0,0,0,5,https://twitter.com/bigbhabieblue/status/1749920972935684408
The Nigerian Rockstar,@JOyogoa,2024-01-23T22:23:28.000Z,"Omo,thank God o",1,0,0,2,https://twitter.com/JOyogoa/status/1749920813631881547
mikk | Jay,@mikkaoe_,2024-01-23T22:23:19.000Z,"Happy 100 days my rockstar! always proud of u  you will be the brightest star, I promise ♡",0,1,5,185,https://twitter.com/mikkaoe_/status/1749920776914862346
Rockstar Reap,@rockstarreap,2024-01-23T22:23:19.000Z,rest in peace lil nigga,1,0,0,17,https://twitter.com/rockstarreap/status/1749920776331927914
Aarón Hidalgo,@HidalgoRisco,2024-01-23T22:22:06.000Z,"La grandeza de Spinetta radica en la enorme simpleza y humildad con las que hacía cosas. Entre tanto músico que elegía la figura del 'rockstar' violento y transgresor (y no hacía más que quedarse ahí), el tipo supo ver más allá del caos y fue al otro lado del túnel.",0,0,0,48,https://twitter.com/HidalgoRisco/status/1749920469547893130
フルカワユタカコラbot,@rockstar_colla,2024-01-23T22:21:24.000Z,みなさま思ってた以上に大喜利に参加してくださりありがとうございました,0,0,6,111,https://twitter.com/rockstar_colla/status/1749920291378376967
Rockstar K!,@wwhy_kam,2024-01-23T22:21:20.000Z,oh wow.. ,1,0,1,8,https://twitter.com/wwhy_kam/status/1749920274739261906
chief,@bosshosssss,2024-01-23T22:20:53.000Z,EVERYONE:  Email rockstar we’re starting a movement to bring back hunting pack remix ,0,0,0,6,https://twitter.com/bosshosssss/status/1749920163766341811
A Rockstar Fantasy,@JTheFantasy,2024-01-23T22:20:43.000Z,If you think it’s ok to touch me inappropriately especially without my permission/consent then it’s ok for me to punch you in yo shit  EXACTLY,0,0,0,45,https://twitter.com/JTheFantasy/status/1749920123039666644
Project Vice,@project_vice,2024-01-23T22:20:35.000Z,"UPDATE: Florida Joker is now asking Rockstar for a deal to voice his character in GTA 6..!

“Hit me up let me voice the character”  #GTA6 #Florida #Joker",0,0,12,279,https://twitter.com/project_vice/status/1749920087090549006
agus rockstar𓆰𓆪,@sugus_esquizo,2024-01-23T22:20:10.000Z,Yo despues de ver el mv de iu y taehyung,0,0,0,50,https://twitter.com/sugus_esquizo/status/1749919984216658176
Ingane edlu shiz’,@LSG_Rockstar,2024-01-23T22:20:08.000Z,?????? ,0,0,0,20,https://twitter.com/LSG_Rockstar/status/1749919974976557368
Hogbitu…idek anymore,@hogbituaries,2024-01-23T22:19:58.000Z,"Just chasing my caffeine pills with a Rockstar in hopes I can become the man one day, too.",1,0,4,151,https://twitter.com/hogbituaries/status/1749919933813682610
hamie rewatching hannibal (rockstar),@speakmeowtv,2024-01-23T22:19:36.000Z,none of them even like girls i fear coups is my best bet,0,0,0,76,https://twitter.com/speakmeowtv/status/1749919840196874595
Tom Penney,@ThePeoplesTom,2024-01-23T22:19:25.000Z,"I thought it was a clever way for Rockstar to say something halfway socially responsible. Be as cool as you want, but fuck with meth and that's how you'll end up.",0,0,0,3,https://twitter.com/ThePeoplesTom/status/1749919794323718199
Ingane edlu shiz’,@LSG_Rockstar,2024-01-23T22:19:22.000Z,Lutho ,0,0,0,1,https://twitter.com/LSG_Rockstar/status/1749919781476552738
Marc,@ankaramapi,2024-01-23T22:18:39.000Z,Ella es rockstar,0,0,1,246,https://twitter.com/ankaramapi/status/1749919600924369371
Rockstar Barb,@Tashdapimpcess,2024-01-23T22:18:37.000Z,He's just like me,0,0,0,97,https://twitter.com/Tashdapimpcess/status/1749919592858653126
Fra,@IramaRockstar,2024-01-23T22:18:27.000Z,io e chi io e chi,0,0,0,35,https://twitter.com/IramaRockstar/status/1749919552362652092
Nikolai Holmene,@MBlanchot1,2024-01-23T22:18:14.000Z,"I would do the opposite
Newcastle away is a team you target, while Liverpool are the best defense in the league, and especially so at Anfield. And I say Alison and pens and you do the maths.",0,0,0,24,https://twitter.com/MBlanchot1/status/1749919498121953770
Erequendi,@Erequendi_NFT,2024-01-23T22:18:06.000Z,"Team & Backing
70+ experienced professionals in web2 and web3Web2 team includes ex-director of Jam City, members from EA, Rockstar, Blizzard.Web3 team from   with a strong track record in incubating web3 projects.",1,0,6,41,https://twitter.com/Erequendi_NFT/status/1749919464131268986
Chris Davison,@chrispdav,2024-01-23T22:17:56.000Z,,0,0,0,1,https://twitter.com/chrispdav/status/1749919422838460571
HOLY ROCKSTAR,@bigbhabieblue,2024-01-23T22:17:39.000Z,he looks happy  protect him,0,0,0,35,https://twitter.com/bigbhabieblue/status/1749919347823239337
MYKIE ⸸,@M4GG0TTZZ,2024-01-23T22:17:32.000Z,"Robin Miyo and Javier fishing while Karen sits under a tree eating a picnic watching them, make it happen rockstar!!!!!!",1,0,1,14,https://twitter.com/M4GG0TTZZ/status/1749919319486534071
SocialMedia Rockstar,@SocialMedia_RS,2024-01-23T22:17:20.000Z,"Can�t make sense of social media, that's ok, you don't make sense to us either #PSA",0,0,0,17,https://twitter.com/SocialMedia_RS/status/1749919270845202900
evie the hee girlie,@thee_lee_hee,2024-01-23T22:17:19.000Z,My boyfriend is a rockstar ,0,0,3,81,https://twitter.com/thee_lee_hee/status/1749919264008737258
100Round SHAWN!,@Xlvshvwn,2024-01-23T22:17:06.000Z,This not a rockstar phase ,0,0,0,12,https://twitter.com/Xlvshvwn/status/1749919212502474957
HOLY ROCKSTAR,@bigbhabieblue,2024-01-23T22:16:51.000Z,this is the fxckin one. this what i’m saying,0,0,0,4,https://twitter.com/bigbhabieblue/status/1749919149927641215
Bloc Prince Rockstar,@bloc_prince,2024-01-23T22:16:33.000Z,"Drop an amazing track tonight 
Yall tap in",0,0,0,11,https://twitter.com/bloc_prince/status/1749919072437874710
biggerthanbangchansfeet 樂 ★,@hyunjins3rdbum,2024-01-23T22:16:27.000Z,nothing ,1,0,1,15,https://twitter.com/hyunjins3rdbum/status/1749919047511150833
HOLY ROCKSTAR,@bigbhabieblue,2024-01-23T22:16:20.000Z,ikdr,0,0,0,39,https://twitter.com/bigbhabieblue/status/1749919017748353059
max ⁵ | wanna be a rockstar ୨୧,@hyunittus,2024-01-23T22:16:10.000Z,EU EU EU,0,0,1,7,https://twitter.com/hyunittus/status/1749918977088696377
Rockstar Energy Only,@_joegrime,2024-01-23T22:15:48.000Z,pray together stay together ,0,0,0,77,https://twitter.com/_joegrime/status/1749918884730130821
不滅のロックスターリクエスト専用アカウント,@rockstar_AIM_69,2024-01-23T22:15:36.000Z,"#おはたく 

Ｂ! チェリー！",0,0,2,35,https://twitter.com/rockstar_AIM_69/status/1749918834868551807
Admiral Zac,@Admiral_Zac,2024-01-23T22:15:33.000Z,So stealing from a family owned shop is stealing from billionaires?,0,0,0,1,https://twitter.com/Admiral_Zac/status/1749918819705925806
Workingmum201,@workingmum201,2024-01-23T22:15:31.000Z,,0,0,0,2,https://twitter.com/workingmum201/status/1749918813829611762
𝐂𝐀𝐋𝐈𝐂𝐎.,@INDELIBLEMEM0RY,2024-01-23T22:15:26.000Z,"—Le ha arrastrado de la mano hasta el interior del barco. Al menos ahí no tendrían demasiada compañía a esas horas—.

Hm. Bueno. Un rockstar, entonces.",0,2,0,73,https://twitter.com/INDELIBLEMEM0RY/status/1749918791465676877
THE'ROLLING'ROCKSTAR,@THE_R_ROCKSTAR,2024-01-23T22:15:25.000Z,"You have two hands, one for helping yourself, the other for helping others. — Sam Levenson #JoyTrain #tuesdaymotivations #leadership #quote via ",0,0,1,6,https://twitter.com/THE_R_ROCKSTAR/status/1749918788697436386
Aliya,@stylemealiya,2024-01-23T22:15:24.000Z,I’m a rockstar ,0,0,0,146,https://twitter.com/stylemealiya/status/1749918782816985341
HOLY ROCKSTAR,@bigbhabieblue,2024-01-23T22:15:07.000Z,ooof the Lord is confirming,0,0,0,4,https://twitter.com/bigbhabieblue/status/1749918710314246621
Rick,@rwilley112,2024-01-23T22:14:53.000Z,A wore out rockstar,1,0,1,11,https://twitter.com/rwilley112/status/1749918654307717223
His Excellency Ze Rockstar,@RobbieXT,2024-01-23T22:14:52.000Z,Should be 50% BTC and eth. Less likely to get fucked,0,0,0,11,https://twitter.com/RobbieXT/status/1749918647915569437
Connie Newkirk,@newkirk_connie,2024-01-23T22:14:49.000Z,He is our Rockstar  I just cannot quit smiling at the love. MAGA,0,0,0,4,https://twitter.com/newkirk_connie/status/1749918636725108911
Sameer K.,@Sameer_knl18,2024-01-23T22:14:48.000Z,Rockstar Games:,1,0,22,1.6K,https://twitter.com/Sameer_knl18/status/1749918630727369082
‌‌‌‌‌‌ ‌‌‌‌‌ ‌‌‌‌,@Shwbeast270_1,2024-01-23T22:14:09.000Z,If I can't hit that glitch then I might as well not do dmo until easier gctf is out again. Man I hate when it gets patch. Think about it if don't want to get patch stop posted on YouTube and rockstar will patch after. I know no one care about it.,0,0,1,43,https://twitter.com/Shwbeast270_1/status/1749918470098031002
Alex 樂★ miniverse,@Alixstartss,2024-01-23T22:14:04.000Z,te amo seungmin rockstar,0,0,6,61,https://twitter.com/Alixstartss/status/1749918446438011128
